Crime Code,year,date_reported,DR_NO,TIME OCC,AREA ,Crm Cd,LAT,LON,Crime Count
946,2011,2011-03-16,110308612,1615,3,946,34.0311,-118.2749,1
310,2011,2011-03-16,110207820,1700,2,310,34.0496,-118.2677,1
930,2011,2011-03-17,110207850,1040,2,930,34.0506,-118.2699,1
341,2011,2011-03-17,220315703,2030,3,682,68.08760000000001,-236.52870000000001,2
624,2011,2011-03-17,551739372,7455,17,3120,170.3027,-591.3429,5
310,2011,2011-03-17,110207861,915,2,310,34.0473,-118.2784,1
510,2011,2011-03-17,111107907,1700,11,510,34.0854,-118.2748,1
626,2011,2011-03-17,331724282,4410,17,1878,102.1121,-354.7926,3
948,2011,2011-03-17,110207853,1500,2,948,34.073,-118.264,1
210,2011,2011-03-17,220315719,2525,3,420,68.09639999999999,-236.5321,2
354,2011,2011-03-17,111107922,1,11,354,34.1004,-118.2607,1
230,2011,2011-03-17,220315679,1120,3,460,68.0949,-236.5368,2
900,2011,2011-03-17,220415692,3860,4,1800,68.1172,-236.5288,2
437,2011,2011-03-17,110200547,2205,2,437,34.0579,-118.2711,1
745,2011,2011-03-17,111308713,730,13,745,34.0133,-118.2688,1
350,2011,2011-03-17,111308509,2359,13,350,34.0136,-118.2758,1
850,2011,2011-03-17,110207855,815,2,850,34.0549,-118.2778,1
420,2011,2011-03-17,110207893,1900,2,420,34.0421,-118.2759,1
220,2011,2011-03-17,221516393,2945,15,440,68.0728,-236.5297,2
946,2011,2011-03-17,111313928,1030,13,946,34.0083,-118.2719,1
740,2011,2011-03-17,221516435,3600,15,1480,68.0655,-236.542,2
813,2011,2011-03-17,110207821,2100,2,813,34.0706,-118.2772,1
330,2011,2011-03-18,110207920,2200,2,330,34.0547,-118.2637,1
354,2011,2011-03-18,221315860,2035,13,708,68.1729,-236.5466,2
442,2011,2011-03-18,221315906,3050,13,884,68.1819,-236.53300000000002,2
420,2011,2011-03-18,221315856,3700,13,840,68.1794,-236.53269999999998,2
440,2011,2011-03-18,111308593,2120,13,440,34.0066,-118.2685,1
210,2011,2011-03-18,110207891,2340,2,210,34.0477,-118.2794,1
745,2011,2011-03-18,111107966,1000,11,745,34.0779,-118.2617,1
220,2011,2011-03-18,111308629,2100,13,220,34.0092,-118.2652,1
740,2011,2011-03-18,110207921,1800,2,740,34.0673,-118.2607,1
510,2011,2011-03-18,332825073,5615,28,1530,102.1241,-354.7926,3
812,2011,2011-03-18,111308568,1200,13,812,34.0047,-118.274,1
930,2011,2011-03-18,111308601,1600,13,930,34.0132,-118.272,1
624,2011,2011-03-18,440631667,5875,6,2496,136.1859,-473.0756,4
354,2011,2011-03-19,111108008,1200,11,354,34.1353,-118.2702,1
626,2011,2011-03-19,331724504,2840,17,1878,102.10319999999999,-354.797,3
930,2011,2011-03-19,110208002,1200,2,930,34.0722,-118.2739,1
230,2011,2011-03-19,221516654,3120,15,460,68.0557,-236.5331,2
900,2011,2011-03-19,110207948,800,2,900,34.0576,-118.2644,1
210,2011,2011-03-19,330624049,3745,6,630,102.1653,-354.8186,3
510,2011,2011-03-19,110207982,2200,2,510,34.0707,-118.2795,1
330,2011,2011-03-19,220315898,2410,3,660,68.10560000000001,-236.5319,2
310,2011,2011-03-19,331724631,4590,17,930,102.1372,-354.80150000000003,3
946,2011,2011-03-19,110308894,1945,3,946,34.0343,-118.2782,1
442,2011,2011-03-19,220415994,3225,4,884,68.11670000000001,-236.53910000000002,2
420,2011,2011-03-19,220415954,3000,4,840,68.1177,-236.5326,2
624,2011,2011-03-19,440631805,7720,6,2496,136.1935,-473.0839,4
440,2011,2011-03-19,110308903,1300,3,440,34.0225,-118.2796,1
341,2011,2011-03-19,222617306,2830,26,682,68.0112,-236.5475,2
510,2011,2011-03-20,221516711,3400,15,1020,68.0874,-236.543,2
440,2011,2011-03-20,110208042,1500,2,440,34.0613,-118.2689,1
740,2011,2011-03-20,110107994,1700,1,740,34.045,-118.264,1
341,2011,2011-03-20,111108036,300,11,341,34.0819,-118.2601,1
354,2011,2011-03-20,111108032,1220,11,354,34.1265,-118.2628,1
320,2011,2011-03-20,110208030,230,2,320,34.0509,-118.2642,1
624,2011,2011-03-20,440832968,1945,8,2496,136.207,-473.0657,4
310,2011,2011-03-20,442033773,6890,20,1240,136.1521,-473.0829,4
626,2011,2011-03-20,220416036,2035,4,1252,68.11240000000001,-236.54489999999998,2
910,2011,2011-03-20,110208012,50,2,910,34.0668,-118.2622,1
901,2011,2011-03-20,111308685,2045,13,901,34.0146,-118.2609,1
623,2011,2011-03-20,220201439,3900,2,1246,68.0846,-236.5356,2
350,2011,2011-03-20,220316013,3200,3,700,68.0953,-236.5344,2
745,2011,2011-03-20,111308669,200,13,745,34.0311,-118.2646,1
210,2011,2011-03-20,111308679,2035,13,210,34.0082,-118.2716,1
330,2011,2011-03-20,220316008,1341,3,660,68.0932,-236.5308,2
930,2011,2011-03-20,331724772,4180,17,2790,102.11940000000001,-354.8285,3
220,2011,2011-03-21,110208080,1205,2,220,34.0596,-118.2749,1
860,2011,2011-03-21,110108086,1500,1,860,34.045,-118.264,1
956,2011,2011-03-21,111108053,1600,11,956,34.0848,-118.2745,1
740,2011,2011-03-21,111108052,1900,11,740,34.084,-118.2611,1
320,2011,2011-03-21,110208060,1200,2,320,34.0699,-118.2777,1
354,2011,2011-03-21,222216205,2400,22,708,68.2259,-236.52370000000002,2
626,2011,2011-03-21,331724867,4830,17,1878,102.1369,-354.8191,3
510,2011,2011-03-21,221416702,3030,14,1020,68.03909999999999,-236.542,2
121,2011,2011-03-21,110208094,1930,2,121,34.056999999999995,-118.2691,1
210,2011,2011-03-21,220517105,2630,5,420,68.0957,-236.5508,2
930,2011,2011-03-21,111308701,1800,13,930,34.0242,-118.2623,1
237,2011,2011-03-21,220416144,1000,4,474,68.1166,-236.5373,2
230,2011,2011-03-21,111308735,1830,13,230,34.0131,-118.2791,1
330,2011,2011-03-21,332624895,4817,26,990,102.1733,-354.8084,3
745,2011,2011-03-21,111308749,2300,13,745,34.0091,-118.2762,1
440,2011,2011-03-21,441933830,4640,19,1760,136.149,-473.0694,4
440,2011,2011-03-22,220316227,3130,3,880,68.1187,-236.5342,2
230,2011,2011-03-22,111308777,1400,13,230,34.02,-118.2648,1
330,2011,2011-03-22,333324332,4260,33,990,102.31,-354.81600000000003,3
310,2011,2011-03-22,111108121,1600,11,310,34.1042,-118.2768,1
745,2011,2011-03-22,221409557,2100,14,1490,68.03960000000001,-236.54309999999998,2
626,2011,2011-03-22,111308798,2300,13,626,34.0011,-118.274,1
624,2011,2011-03-22,330725478,5640,7,1872,102.1584,-354.817,3
740,2011,2011-03-22,111308763,2100,13,740,34.0076,-118.2635,1
420,2011,2011-03-22,110208156,720,2,420,34.0524,-118.2633,1
410,2011,2011-03-22,111308799,800,13,410,34.0001,-118.2762,1
900,2011,2011-03-22,111308783,815,13,900,34.034,-118.2723,1
210,2011,2011-03-22,110208152,1130,2,210,34.0607,-118.2725,1
821,2011,2011-03-22,110108035,1630,1,821,34.043,-118.2641,1
354,2011,2011-03-22,111108115,1200,11,354,34.1139,-118.277,1
110,2011,2011-03-22,110210151,1330,2,110,34.0515,-118.2658,1
946,2011,2011-03-22,110108080,2230,1,946,34.0454,-118.2657,1
753,2011,2011-03-22,110208160,1650,2,753,34.0751,-118.2717,1
930,2011,2011-03-22,220416277,2020,4,1860,68.1121,-236.5429,2
510,2011,2011-03-22,333926292,5530,39,1530,102.0533,-354.813,3
420,2011,2011-03-23,111108183,1930,11,420,34.0848,-118.2712,1
745,2011,2011-03-23,111308879,1730,13,745,34.0187,-118.2726,1
230,2011,2011-03-23,110208187,720,2,230,34.0597,-118.2795,1
626,2011,2011-03-23,331725274,4790,17,1878,102.113,-354.8123,3
330,2011,2011-03-23,221316423,4230,13,660,68.1591,-236.554,2
310,2011,2011-03-23,331524664,3160,15,930,102.2235,-354.8319,3
341,2011,2011-03-23,111108194,653,11,341,34.1334,-118.2725,1
930,2011,2011-03-23,111308888,830,13,930,34.0039,-118.2652,1
440,2011,2011-03-23,221517071,2145,15,880,68.0615,-236.5375,2
354,2011,2011-03-23,110208185,1200,2,354,34.0632,-118.2771,1
510,2011,2011-03-23,443933936,6860,39,2040,136.2169,-473.09119999999996,4
888,2011,2011-03-23,111108143,1300,11,888,34.086,-118.2655,1
928,2011,2011-03-23,111108200,1500,11,928,34.1483,-118.2758,1
210,2011,2011-03-23,111308906,2240,13,210,34.0047,-118.2783,1
510,2011,2011-03-24,222617831,3400,26,1020,68.0329,-236.5302,2
210,2011,2011-03-24,220416471,2570,4,420,68.1662,-236.5399,2
668,2011,2011-03-24,110108128,1705,1,668,34.0454,-118.2657,1
624,2011,2011-03-24,220316425,1950,3,1248,68.1097,-236.5242,2
341,2011,2011-03-24,110208252,1,2,341,34.0755,-118.2727,1
310,2011,2011-03-24,330624770,2560,6,930,102.179,-354.8229,3
626,2011,2011-03-24,110208243,400,2,626,34.0559,-118.2756,1
354,2011,2011-03-24,333525478,3900,35,1062,102.25640000000001,-354.8041,3
860,2011,2011-03-24,110108130,1300,1,860,34.045,-118.264,1
928,2011,2011-03-24,111308937,1900,13,928,34.0092,-118.2692,1
230,2011,2011-03-24,222617926,2800,26,460,68.025,-236.5488,2
440,2011,2011-03-24,110208264,1000,2,440,34.0583,-118.2616,1
810,2011,2011-03-24,220416758,3057,4,1620,68.11420000000001,-236.53719999999998,2
740,2011,2011-03-24,332424849,5660,24,2220,102.3264,-354.80740000000003,3
812,2011,2011-03-24,110208553,1345,2,812,34.0646,-118.26299999999999,1
745,2011,2011-03-24,442532913,4285,25,2980,136.3324,-473.0606,4
220,2011,2011-03-24,110208258,930,2,220,34.0549,-118.2778,1
520,2011,2011-03-25,111108294,1345,11,520,34.1413,-118.2728,1
745,2011,2011-03-25,111309025,1740,13,745,34.0092,-118.2784,1
850,2011,2011-03-25,110208298,940,2,850,34.0554,-118.2702,1
888,2011,2011-03-25,110108169,100,1,888,34.045,-118.264,1
210,2011,2011-03-25,111309017,1445,13,210,34.0296,-118.2614,1
330,2011,2011-03-25,222417302,4230,24,660,68.1136,-236.5393,2
310,2011,2011-03-25,111108275,2030,11,310,34.1208,-118.2634,1
510,2011,2011-03-25,331424810,6040,14,1530,102.22199999999998,-354.80150000000003,3
886,2011,2011-03-25,111108305,2130,11,886,34.0865,-118.2744,1
440,2011,2011-03-25,220216400,4330,2,880,68.09100000000001,-236.5253,2
437,2011,2011-03-25,111309045,1030,13,437,34.0183,-118.2758,1
624,2011,2011-03-25,220416629,2700,4,1248,68.1172,-236.54309999999998,2
354,2011,2011-03-25,441733207,4700,17,1416,136.3095,-473.0808,4
740,2011,2011-03-25,110208316,1800,2,740,34.0885,-118.2763,1
740,2011,2011-03-26,111108359,945,11,740,34.1209,-118.2729,1
330,2011,2011-03-26,440733354,5500,7,1320,136.22879999999998,-473.05559999999997,4
930,2011,2011-03-26,110208356,740,2,930,34.0576,-118.2644,1
220,2011,2011-03-26,110208334,2355,2,220,34.0549,-118.2778,1
956,2011,2011-03-26,111108333,2230,11,956,34.1074,-118.264,1
210,2011,2011-03-26,552142460,8935,21,1050,170.22950000000003,-591.3468,5
354,2011,2011-03-26,110208363,1200,2,354,34.0732,-118.2728,1
237,2011,2011-03-26,111309051,1500,13,237,34.0248,-118.266,1
815,2011,2011-03-26,110208336,310,2,815,34.0534,-118.2745,1
440,2011,2011-03-26,442834598,4190,28,1760,136.13400000000001,-473.0623,4
230,2011,2011-03-26,220517547,435,5,460,68.1019,-236.5566,2
745,2011,2011-03-26,222417405,3030,24,1490,68.14269999999999,-236.54680000000002,2
510,2011,2011-03-26,443433463,7645,34,2040,136.3262,-473.0873,4
442,2011,2011-03-26,111108372,1745,11,442,34.1265,-118.2628,1
624,2011,2011-03-26,440633194,6550,6,2496,136.2309,-473.06780000000003,4
310,2011,2011-03-26,330625041,5330,6,930,102.18209999999999,-354.8169,3
900,2011,2011-03-27,110208430,2140,2,900,34.047,-118.2755,1
210,2011,2011-03-27,111309142,1845,13,210,34.0039,-118.2676,1
354,2011,2011-03-27,111108395,1725,11,354,34.1218,-118.2616,1
350,2011,2011-03-27,110208411,2000,2,350,34.0579,-118.2711,1
763,2011,2011-03-27,111108388,930,11,763,34.1041,-118.2673,1
648,2011,2011-03-27,111309168,2300,13,648,34.0234,-118.2654,1
510,2011,2011-03-27,332625869,4131,26,1530,102.1566,-354.80859999999996,3
442,2011,2011-03-27,222216795,2745,22,884,68.2333,-236.5351,2
745,2011,2011-03-27,220316680,1465,3,1490,68.1029,-236.52859999999998,2
310,2011,2011-03-27,110208409,1930,2,310,34.0534,-118.2788,1
420,2011,2011-03-27,111108391,1600,11,420,34.0781,-118.2632,1
930,2011,2011-03-27,111309127,1200,13,930,34.0057,-118.2635,1
237,2011,2011-03-27,110208394,200,2,237,34.0522,-118.2673,1
230,2011,2011-03-27,221508933,2330,15,460,68.0707,-236.53390000000002,2
341,2011,2011-03-27,331425054,4895,14,1023,102.1797,-354.803,3
624,2011,2011-03-27,1215592638,19025,55,6864,374.459,-1300.9897,11
440,2011,2011-03-27,330525958,4820,5,1320,102.0989,-354.80949999999996,3
330,2011,2011-03-27,330625249,4305,6,990,102.19250000000001,-354.8095,3
626,2011,2011-03-27,331725880,3980,17,1878,102.10079999999999,-354.8243,3
740,2011,2011-03-27,220416773,3150,4,1480,68.116,-236.53640000000001,2
230,2011,2011-03-28,221517641,3145,15,460,68.0984,-236.5468,2
442,2011,2011-03-28,222216888,3505,22,884,68.2337,-236.52620000000002,2
956,2011,2011-03-28,111309199,2000,13,956,34.0171,-118.2618,1
930,2011,2011-03-28,220316791,2060,3,1860,68.0784,-236.5412,2
330,2011,2011-03-28,111108427,1345,11,330,34.1209,-118.2729,1
210,2011,2011-03-28,331726047,3800,17,630,102.1361,-354.8251,3
331,2011,2011-03-28,111108435,1700,11,331,34.0795,-118.26899999999999,1
310,2011,2011-03-28,331625976,3030,16,930,102.1136,-354.7997,3
860,2011,2011-03-28,110208447,800,2,860,34.061,-118.2615,1
510,2011,2011-03-28,110208455,1000,2,510,34.066,-118.2689,1
745,2011,2011-03-28,331625951,2230,16,2235,102.1189,-354.8082,3
649,2011,2011-03-28,111108432,1321,11,649,34.1049,-118.2778,1
440,2011,2011-03-28,222417596,1864,24,880,68.1349,-236.5528,2
740,2011,2011-03-28,110208463,2100,2,740,34.061,-118.2615,1
420,2011,2011-03-28,221517606,3730,15,840,68.0832,-236.53570000000002,2
341,2011,2011-03-28,110108352,1550,1,341,34.032,-118.2667,1
354,2011,2011-03-28,111108465,1200,11,354,34.1013,-118.2701,1
626,2011,2011-03-28,220416920,3125,4,1252,68.1326,-236.53699999999998,2
440,2011,2011-03-29,222417691,3100,24,880,68.10910000000001,-236.5308,2
341,2011,2011-03-29,221517809,2100,15,682,68.07830000000001,-236.5264,2
350,2011,2011-03-29,111309294,1705,13,350,34.001,-118.274,1
210,2011,2011-03-29,441734462,2895,17,840,136.17359999999996,-473.0648,4
761,2011,2011-03-29,110208521,1350,2,761,34.0559,-118.2751,1
860,2011,2011-03-29,110208520,1030,2,860,34.0546,-118.2684,1
812,2011,2011-03-29,110400756,1000,4,812,34.0311,-118.2774,1
624,2011,2011-03-29,441834688,4200,18,2496,136.1728,-473.07710000000003,4
745,2011,2011-03-29,221216893,3930,12,1490,68.1378,-236.5355,2
330,2011,2011-03-29,221317016,4140,13,660,68.16990000000001,-236.5424,2
354,2011,2011-03-29,221317007,2200,13,708,68.17269999999999,-236.5248,2
510,2011,2011-03-29,221517713,1425,15,1020,68.10499999999999,-236.5316,2
930,2011,2011-03-29,111309229,1515,13,930,34.001999999999995,-118.274,1
310,2011,2011-03-29,111309202,815,13,310,34.0066,-118.274,1
740,2011,2011-03-29,110208524,745,2,740,34.0554,-118.2702,1
626,2011,2011-03-29,221517736,2155,15,1252,68.063,-236.5322,2
901,2011,2011-03-29,222417734,2000,24,1802,68.13730000000001,-236.53859999999997,2
740,2011,2011-03-30,110208548,100,2,740,34.0664,-118.2697,1
626,2011,2011-03-30,441734201,5820,17,2504,136.2717,-473.08149999999995,4
354,2011,2011-03-30,110208565,1700,2,354,34.0562,-118.2673,1
420,2011,2011-03-30,110108506,900,1,420,34.0333,-118.2657,1
755,2011,2011-03-30,110108436,1000,1,755,34.0479,-118.2612,1
330,2011,2011-03-30,331626325,5645,16,990,102.1168,-354.8124,3
900,2011,2011-03-30,220417178,4110,4,1800,68.10679999999999,-236.5388,2
440,2011,2011-03-30,221309212,3000,13,880,68.1483,-236.531,2
510,2011,2011-03-30,110108433,930,1,510,34.0361,-118.2634,1
210,2011,2011-03-30,332827192,4030,28,630,102.08879999999999,-354.8222,3
310,2011,2011-03-30,222618627,1070,26,620,68.03309999999999,-236.5344,2
320,2011,2011-03-30,111108559,711,11,320,34.0905,-118.2777,1
230,2011,2011-03-30,110208569,815,2,230,34.0515,-118.2658,1
624,2011,2011-03-30,664453891,9290,44,3744,204.2971,-709.6272,6
888,2011,2011-03-30,110208570,1100,2,888,34.0616,-118.2794,1
930,2011,2011-03-30,221417694,2965,14,1860,68.0578,-236.54219999999998,2
946,2011,2011-03-30,220216895,2265,2,1892,68.08070000000001,-236.5227,2
812,2011,2011-03-30,110208585,5,2,812,34.0524,-118.2765,1
510,2011,2011-03-31,331726602,6400,17,1530,102.1105,-354.8029,3
910,2011,2011-03-31,111309399,1615,13,910,34.0011,-118.2707,1
480,2011,2011-03-31,110208614,1200,2,480,34.043,-118.2779,1
813,2011,2011-03-31,222418243,3400,24,1626,68.1343,-236.5447,2
210,2011,2011-03-31,220417263,2830,4,420,68.10679999999999,-236.5396,2
341,2011,2011-03-31,110208594,1300,2,341,34.0663,-118.2789,1
442,2011,2011-03-31,110208630,1750,2,442,34.0619,-118.2702,1
220,2011,2011-03-31,111309376,750,13,220,34.0154,-118.2653,1
810,2011,2011-03-31,111309467,1700,13,810,34.0091,-118.274,1
624,2011,2011-03-31,552143836,4140,21,3120,170.2698,-591.3547,5
740,2011,2011-03-31,110208626,1900,2,740,34.0583,-118.2616,1
930,2011,2011-03-31,110208636,1830,2,930,34.0743,-118.2763,1
310,2011,2011-03-31,221518012,3400,15,620,68.0624,-236.5376,2
440,2011,2011-03-31,110208625,800,2,440,34.0707,-118.2795,1
626,2011,2011-03-31,440834479,3825,8,2504,136.2647,-473.0724,4
668,2011,2011-04-01,111309439,1400,13,668,34.0344,-118.272,1
900,2011,2011-04-01,220317256,2400,3,1800,68.0877,-236.5358,2
330,2011,2011-04-01,333326080,5250,33,990,102.3069,-354.8094,3
220,2011,2011-04-01,110208701,2145,2,220,34.0523,-118.2722,1
762,2011,2011-04-01,110309944,1300,3,762,34.0274,-118.2765,1
626,2011,2011-04-01,441634623,6383,16,2504,136.2683,-473.076,4
940,2011,2011-04-01,111309432,740,13,940,34.0153,-118.2605,1
440,2011,2011-04-01,440634386,7020,6,1760,136.1991,-473.0664,4
510,2011,2011-04-01,110208652,1500,2,510,34.0637,-118.2662,1
210,2011,2011-04-01,111309433,945,13,210,34.0138,-118.2653,1
341,2011,2011-04-01,220518459,2130,5,682,68.1019,-236.5539,2
624,2011,2011-04-01,441634589,5160,16,2496,136.2788,-473.0927,4
310,2011,2011-04-01,222418094,315,24,620,68.13810000000001,-236.5365,2
951,2011,2011-04-01,110108567,2100,1,951,34.0454,-118.2657,1
230,2011,2011-04-01,110108566,1750,1,230,34.0364,-118.2603,1
310,2011,2011-04-02,331726989,4690,17,930,102.12460000000002,-354.8112,3
745,2011,2011-04-02,110208732,1600,2,745,34.0511,-118.2707,1
121,2011,2011-04-02,110208729,1700,2,121,34.0667,-118.2728,1
740,2011,2011-04-02,111309570,2300,13,740,34.0016,-118.2652,1
624,2011,2011-04-02,331518897,5327,15,1872,102.1037,-354.7944,3
420,2011,2011-04-02,111108762,930,11,420,34.1209,-118.2729,1
480,2011,2011-04-02,110208712,100,2,480,34.0477,-118.2751,1
354,2011,2011-04-02,221317435,3230,13,708,68.1851,-236.5294,2
626,2011,2011-04-02,111309545,2330,13,626,34.0171,-118.2736,1
237,2011,2011-04-02,110208730,1330,2,237,34.0667,-118.2728,1
900,2011,2011-04-02,111309601,1525,13,900,34.0076,-118.2653,1
210,2011,2011-04-02,331626841,5550,16,630,102.09469999999999,-354.8118,3
956,2011,2011-04-02,222418307,3915,24,1912,68.1061,-236.5444,2
441,2011,2011-04-02,110208707,2000,2,441,34.0671,-118.2713,1
940,2011,2011-04-02,111309522,2045,13,940,34.0118,-118.2606,1
230,2011,2011-04-02,110208740,2345,2,230,34.0596,-118.2749,1
745,2011,2011-04-03,111309553,2200,13,745,34.0048,-118.272,1
510,2011,2011-04-03,110208759,2200,2,510,34.0599,-118.2655,1
900,2011,2011-04-03,110208742,2240,2,900,34.0566,-118.2681,1
946,2011,2011-04-03,110108611,930,1,946,34.045,-118.264,1
740,2011,2011-04-03,110208812,1430,2,740,34.0714,-118.2715,1
624,2011,2011-04-03,331627008,5170,16,1872,102.0973,-354.8088,3
310,2011,2011-04-03,222619156,3535,26,620,68.02969999999999,-236.5317,2
440,2011,2011-04-03,330626412,2547,6,1320,102.1756,-354.8236,3
330,2011,2011-04-03,111108801,1800,11,330,34.1153,-118.2786,1
956,2011,2011-04-03,110208820,1700,2,956,34.0637,-118.2662,1
220,2011,2011-04-03,220417496,1950,4,440,68.13239999999999,-236.5306,2
236,2011,2011-04-03,111309594,2210,13,236,34.0082,-118.2652,1
626,2011,2011-04-03,220417556,1980,4,1252,68.1079,-236.54680000000002,2
210,2011,2011-04-03,443036642,4780,30,840,136.132,-473.0937,4
230,2011,2011-04-03,222619076,2345,26,460,68.01679999999999,-236.5351,2
350,2011,2011-04-03,111309578,1555,13,350,34.0093,-118.2784,1
440,2011,2011-04-04,331619183,4400,16,1320,102.123,-354.8121,3
310,2011,2011-04-04,553945144,6875,39,1550,170.2937,-591.3496,5
354,2011,2011-04-04,221518501,2430,15,708,68.0842,-236.5457,2
434,2011,2011-04-04,110208834,800,2,434,34.0586,-118.2691,1
420,2011,2011-04-04,332527562,5045,25,1260,102.27510000000001,-354.8219,3
626,2011,2011-04-04,442635820,4755,26,2504,136.2077,-473.0579,4
930,2011,2011-04-04,220317493,3545,3,1860,68.1052,-236.5444,2
210,2011,2011-04-04,220417700,3975,4,420,68.1217,-236.5368,2
330,2011,2011-04-04,442937175,6795,29,1320,136.1782,-473.0718,4
648,2011,2011-04-04,111309660,2150,13,648,34.0216,-118.2613,1
745,2011,2011-04-04,110108656,1900,1,745,34.0409,-118.2609,1
230,2011,2011-04-04,110208773,1215,2,230,34.0559,-118.2756,1
510,2011,2011-04-04,222418415,4430,24,1020,68.0812,-236.5356,2
